X1,X2,X3,X4,Y
10.8817,9.1717,13.4708,6.5700,125.8583
11.6106,7.6316,13.0496,18.9954,156.5396
-15.5352,7.7629,5.1249,-1.4814,23.3607
26.6243,9.8284,5.9636,-6.1635,117.0834
37.3094,4.2400,8.6557,-1.9312,89.0664
-3.6295,5.2332,1.3046,-8.2657,-5.9973
8.9124,11.4596,5.7584,22.2877,221.2348
38.5576,4.7064,8.5821,20.2871,185.4457
41.2756,7.5557,2.7291,-0.5858,141.2771
-3.7342,9.4317,3.0204,-2.8615,63.3437
18.0905,12.9991,8.4118,21.4997,260.0105
-7.3330,6.2235,12.6954,-11.9344,-20.9042
-13.7666,6.1371,14.3400,10.2214,53.6917
43.6896,11.1111,9.7410,21.8921,282.2730
37.2560,10.6660,8.5960,6.8166,201.9036
32.9625,9.7729,7.1485,-11.8902,104.9384
-17.5376,6.5588,4.0872,-3.9018,-1.8760
38.9047,4.8873,3.3450,22.1303,195.2324
10.1011,8.3048,13.6703,-11.3702,39.9881
3.3101,11.5147,8.4401,2.6069,129.6753
17.7998,11.6053,13.6451,17.2206,217.1609
-14.5139,2.3020,12.2653,19.0094,52.2383
32.7219,6.1402,4.1023,5.6715,130.6387
20.3529,6.5767,9.1649,-3.3981,74.5175
-7.7521,12.7314,8.1043,10.1891,157.7224
-7.6355,9.1360,7.7820,-2.2402,53.5689
-7.9183,5.8870,9.6811,-2.5552,11.4061
-16.9528,1.3127,16.7133,17.8812,35.6107
20.7337,7.7846,14.0064,-6.2922,75.4598
38.6647,2.1529,15.4594,-11.7957,33.2108
-19.7576,11.0134,1.4742,0.4607,69.0533
-17.5207,10.0302,3.2454,6.1660,82.5092
19.6667,6.5261,2.3562,14.0880,142.9425
37.1842,6.1505,5.2117,16.9013,183.3575
2.1985,11.7681,8.0703,12.5502,171.9323
3.8226,4.4615,11.2729,11.1808,76.4510
21.3406,3.9882,9.0133,12.6327,112.3570
-1.5309,12.2704,15.4509,-1.9535,113.9560
-19.1108,10.7110,16.0377,2.1474,71.7402
31.2012,10.8475,3.6163,10.8082,210.4601
23.4211,3.3423,14.6466,-9.5739,20.6683
20.2337,2.7196,8.7076,-1.0730,45.4730
31.6596,1.3124,8.2533,3.0375,74.4460
26.9414,3.8445,13.5590,7.7373,101.0509
-6.3824,10.2903,2.4902,5.9998,106.2139
4.0262,3.8805,15.1199,14.5709,82.8074
-12.0462,9.7492,11.7338,5.5168,82.9260
-11.7802,4.0229,15.0042,21.4528,81.2710
27.0099,5.7435,16.9116,2.0718,96.6832
39.9606,12.7979,9.2881,7.4388,242.7318
47.3540,3.9377,2.4922,-11.8812,69.0046
23.6126,5.5164,3.6644,-0.5123,82.3450
-7.9288,4.6130,6.1779,20.0632,90.0368
-13.4988,2.3155,2.6568,0.3423,-17.1924
36.7124,6.8787,14.0455,-2.6321,111.7402
20.0917,5.5443,5.7499,8.1109,109.4666
22.8982,9.3386,16.6142,-9.0870,89.7317
34.4838,10.8111,12.2415,7.6694,202.3418
28.9327,7.5310,3.7749,-0.7644,112.2300
38.2465,1.3864,8.6167,2.1748,85.0220
-17.0088,8.4271,8.4701,17.2805,105.1610
32.0740,1.6647,8.8802,12.4927,116.6731
39.4105,8.3963,9.5711,4.5059,165.0673
-0.6844,9.2204,1.4988,9.3681,117.7868
24.4718,3.3732,11.9808,16.3738,128.6214
1.3055,10.8322,8.7951,15.5940,165.5127
47.0159,11.9330,13.6554,-5.1431,192.3733
-18.6269,10.7570,14.0456,-0.8660,59.5933
20.1653,4.6613,4.6886,0.8848,70.3243
-9.1782,8.0397,1.7748,-5.0609,28.2923
29.5676,11.9778,12.2517,-11.5500,131.6606
-8.5118,4.8480,16.6442,-5.5632,-13.3438
-4.2878,10.8403,8.1465,17.9050,165.7907
14.1003,1.1137,5.1538,8.1991,61.8621
43.9533,1.0438,3.5068,0.6413,91.0213
-5.9683,10.1165,5.5991,10.5087,121.1707
-10.7590,10.1374,6.2467,15.3739,131.6668
32.8874,10.4677,7.7820,1.1138,166.5624
14.5440,12.1603,11.4865,5.2448,172.6548
43.7367,2.4149,5.3706,-9.6241,57.3159
-10.5904,3.7838,1.8156,10.0923,40.9184
24.8609,11.8447,6.9725,1.1871,171.7896
-4.4656,3.1268,14.6901,4.0404,19.3777
-9.8700,9.1868,8.9736,3.6362,71.9083
27.5235,7.3656,16.4365,11.3991,154.5498
21.1516,1.9983,9.0579,9.1812,83.2332
32.5927,4.4232,5.4144,3.6179,104.3161
0.9718,7.2445,4.0930,-11.3727,11.6056
10.8060,11.2282,12.1124,10.9756,173.2839
7.7885,9.4905,9.5821,20.5444,179.5873
48.8704,8.4626,10.6640,16.4734,233.4557
-0.2503,6.9524,13.0820,24.3198,146.5981
-0.0680,4.5842,12.6145,-6.8542,-3.0728
4.1729,2.4309,1.6938,-3.7668,2.4177
19.0862,5.9089,13.8412,7.9529,107.1659
-3.0851,1.3422,9.5233,-3.2724,-18.6991
43.9856,3.5327,7.2673,-10.7217,62.5503
-2.1363,6.1898,9.6003,2.8847,47.4243
42.6029,6.0233,10.7992,-1.3571,117.7519
-13.6533,1.5315,3.3921,-2.2408,-33.0804
25.6160,8.0687,7.6786,23.2674,208.5714
43.3960,7.5962,6.3694,-3.1772,133.2298
-9.0188,1.9373,6.6065,-7.2110,-42.6715
47.7512,12.3180,2.4614,-7.3632,194.0158
11.1547,2.1926,3.5575,17.8340,100.2700
46.1458,11.2580,3.5893,14.4494,259.3609
27.0542,1.0037,6.9716,-7.2090,23.5386
0.4127,11.5874,15.3119,-3.8691,97.6504
-7.6305,1.2366,4.2964,15.6517,47.1070
0.5652,10.0937,7.6591,-1.8392,85.7903
-14.3958,5.3403,5.9858,24.3171,101.8906
-10.7854,9.8586,13.5981,8.0011,97.4078
-13.5691,5.8209,1.8020,-4.8957,-6.3939
9.0290,1.8509,4.1447,19.7759,100.0478
35.4861,10.2101,4.3703,-0.1794,164.0394
-10.9618,1.8550,16.8874,-1.3141,-26.9074
-11.7472,12.0654,10.1324,0.1153,98.8005
24.6835,1.6117,3.2233,16.4233,120.8117
-7.0000,6.7519,5.3552,-5.5911,11.9169
-14.0697,9.6764,3.6852,2.1261,67.5511
-9.1538,5.7190,2.9937,-10.8592,-24.0032
44.5849,3.6068,13.7549,18.5852,178.7183
37.3245,10.1091,8.9320,0.6066,168.4091
4.1386,10.4115,11.0994,-2.8176,93.0761
25.5633,12.0723,6.3000,9.4560,211.6870
17.1466,5.5140,9.8591,14.0847,123.5421
27.0758,7.0750,5.1211,18.0772,179.7935
27.4697,5.3575,5.9286,0.8680,90.1668
23.6401,4.0850,11.4358,18.0551,138.9406
-2.1068,10.0124,3.4056,5.2006,108.5418
-18.2305,5.0758,10.8755,-8.2577,-40.3610
11.3452,6.1378,14.6358,19.3134,139.5118
42.2591,5.8441,2.9268,8.2625,156.8907
19.4343,9.5519,15.3594,10.2914,162.4535
38.0998,12.0135,2.2711,22.6872,289.8441
49.4053,9.0011,6.5825,8.6886,210.9977
-9.3832,6.6590,10.7681,-11.7934,-19.1963
28.1162,10.3505,9.9506,20.2128,231.6778
26.8748,8.6917,2.5423,-1.4642,123.4552
48.5768,1.7273,13.7826,6.5654,126.1823
48.9777,2.1480,16.5705,-4.4192,82.3285
27.7542,1.4550,3.8997,-1.0116,53.9294
-3.7033,6.4818,15.3221,13.4060,89.3846
35.6975,10.9102,9.9090,3.8942,191.2867
-13.4009,4.7570,15.9749,11.2038,43.1313
34.4297,5.6099,3.8174,18.4723,179.7326
43.6239,11.9137,13.6723,0.6104,208.0028
6.1812,11.0428,1.9565,9.0286,156.1692
23.7751,8.9806,15.1311,16.7708,191.2143
9.5401,4.2016,11.7866,14.4596,98.1156
10.0813,2.4045,6.9241,7.9742,60.2295
1.0363,1.1927,4.0475,2.1852,11.4827
33.1112,2.2841,14.0645,3.0776,83.1405
45.4685,4.5112,10.6519,4.0260,131.7018
45.7933,7.6215,6.7667,0.9073,155.1472
-8.5905,1.7680,8.1014,13.8658,39.8166
41.1068,2.6347,14.2247,-7.3596,60.0752
31.3576,3.1730,6.4228,23.7958,171.5268
-3.0485,8.5838,2.4341,16.8225,134.1692
-16.2228,8.3895,15.5805,-0.9680,31.0401
-1.9722,7.6092,7.1975,-10.4257,13.2100
43.7668,4.0060,6.5742,14.3182,162.7676
23.9557,5.4534,4.2704,15.1713,142.3911
30.1949,2.1603,15.3588,23.6540,159.6279
-2.7422,3.7175,4.4801,-2.6129,2.1476
30.0766,11.7725,11.1868,-8.9392,140.7472
-19.0034,12.7563,15.0922,21.8600,180.2833
5.6478,8.7719,1.5586,-2.4300,76.8179
23.4995,12.0019,14.2607,14.6967,224.3915
-10.6271,8.7129,7.5696,-9.7556,13.0806
37.4333,1.3984,11.5276,16.1416,139.7321
-4.3128,12.9612,6.9585,-7.3000,100.3934
25.3120,2.1874,12.1283,13.7367,109.5746
7.7690,9.1917,5.0687,7.6967,128.2200
21.3191,4.0340,1.3509,23.3531,157.7534
-13.3710,5.7038,16.1646,-10.6340,-33.9537
-19.7992,8.7512,1.2619,-1.1942,31.7822
43.5791,6.2378,14.1856,-9.4282,90.4078
-1.8563,4.0066,3.7062,20.5303,99.5746
37.1971,5.0134,7.2755,9.9743,143.2988
49.9539,5.0986,14.1599,7.7939,160.8809
-5.9884,12.5119,4.2949,-7.1361,88.2995
-2.1729,10.5834,14.8513,6.0942,117.8581
26.0630,6.5026,8.9641,2.7520,109.1442
47.5469,3.3979,6.8585,-0.3172,110.0713
44.0228,10.7322,11.5990,16.5710,255.6690
14.7042,2.8862,6.4622,-9.7328,1.9464
35.4528,3.5255,6.5566,11.9274,133.9954
-11.3620,5.3922,12.7364,18.4507,82.5036
48.3981,11.5642,5.9573,21.5704,296.2543
47.4691,2.5814,4.2124,15.5989,165.4633
-9.3752,2.4668,13.9223,-1.5491,-18.9220
0.2590,6.9277,13.8859,10.2188,89.7784
-13.8890,4.3169,8.9614,-6.7681,-31.2337
-1.7081,7.8247,9.4265,-7.6688,26.3875
36.9329,6.4196,12.1372,11.6291,164.0466
5.8604,6.2195,9.1484,19.4910,131.4155
-14.7238,2.3437,7.6726,-9.5118,-62.2896
3.2980,2.6926,16.9183,-8.0779,-17.5410
48.6782,10.8529,3.3622,8.9275,238.2720
23.7075,11.6306,10.4836,-3.9262,146.6578
8.5474,3.8162,15.1738,10.6373,76.7608
-9.1758,2.3615,11.9954,-4.0619,-29.6670
49.0186,1.6410,15.0948,-7.6902,67.0150
37.2803,8.2996,6.3814,8.1863,175.6996
-1.0151,9.5842,5.3519,19.9012,164.6607
-16.0251,5.4737,14.6204,13.3495,54.4170
-16.9796,9.1561,7.3058,18.2928,119.2526
-12.4532,9.5555,12.3549,-2.1456,49.3267
20.2346,12.2241,3.3640,20.7812,250.1580
44.9422,1.7785,13.0934,1.9504,98.9542
14.2688,3.3075,9.7837,19.5406,120.2940
38.8491,1.8223,5.2978,5.4335,102.9934
10.6580,11.4159,8.9121,-2.0893,125.0842
29.3094,10.5110,12.1511,-2.3704,147.0433
30.9630,7.8957,1.1902,9.0037,161.3866
-8.6486,2.0040,11.1995,-9.0766,-48.7874
4.6463,4.2797,9.6655,22.4121,123.2148
24.2485,4.5726,4.5246,-1.9559,66.4611
-15.9805,7.7289,13.0477,0.4181,28.6275
4.6694,4.0965,5.8554,-3.3678,18.3510
16.9708,1.8755,5.4298,-11.8887,-9.3363
49.7319,9.7691,8.5395,13.6244,241.1756
12.6919,4.5890,11.8184,9.8505,91.0177
36.9400,6.4285,15.8615,17.9568,187.2763
9.6768,2.5320,3.2617,-10.4826,-13.9879
35.5437,10.6306,7.3435,22.3603,260.8635
21.2745,7.7864,2.0718,0.2428,104.9234
41.9483,11.8190,13.1368,21.7836,287.1181
8.1769,6.9457,8.1637,-8.0361,34.4569
21.9056,12.2971,12.3109,15.5251,230.9779
23.7313,11.7024,6.1551,9.4363,202.2767
8.6342,7.9175,14.5091,1.2531,81.7189
-10.7538,12.2067,9.5572,-9.0717,64.8189
-14.3573,4.8771,16.0977,10.3753,38.3902
-19.8163,5.3877,2.2610,-11.0217,-48.6746
41.0209,1.5457,9.2284,6.5474,108.3423
-4.2103,8.0704,13.2633,10.3557,96.7712
-5.9830,9.6631,10.6024,15.1034,132.9840
31.2585,10.2822,1.3711,24.6794,258.9791
1.7211,2.7978,16.5574,-2.3765,1.8690
14.9292,6.3299,5.7722,-0.0716,72.7718
-9.4617,3.1224,4.9884,0.6224,-1.8436
47.1419,8.9455,8.7706,15.0686,231.7990
39.4623,2.8954,9.6745,22.4773,179.2389
40.3291,11.8500,13.2606,24.0500,293.5334
7.8809,3.7676,7.2924,22.9950,124.5739
33.1276,4.4968,8.0394,20.5372,173.8293
-10.7848,11.2109,9.5594,24.6662,185.8914
-20.3881,6.5016,7.3102,1.9100,11.7280
-19.5819,1.2880,15.6328,23.0879,50.9555
20.6487,6.9350,14.6200,16.1577,155.4384
11.3330,2.0145,8.2796,-5.7670,2.6842
15.7791,12.8241,1.0031,-10.3178,125.9312
-20.4701,8.0573,15.4150,-4.0641,4.4864
9.0107,4.0784,2.9894,16.8138,106.3839
29.9828,7.7646,4.9122,11.3728,166.3204
10.4313,1.9224,3.4378,-3.6988,12.1885
30.9876,10.5987,3.8770,15.4511,222.5858
-4.4557,12.1039,13.8460,-6.7711,85.1870
36.7331,11.4933,10.2720,18.4081,259.4420
20.7786,5.1011,16.2975,17.3840,140.5694
-6.0358,4.9092,4.7033,23.9853,113.5051
-4.1928,1.4211,8.7702,-6.4397,-33.8831
23.5902,8.8168,16.6389,21.5447,204.9647
37.9257,7.4189,14.2231,0.6208,134.2900
8.5096,6.5122,12.6579,3.3942,75.6117
-2.6607,11.8916,4.0236,5.3325,135.5284
40.5578,3.0145,13.3105,11.1954,137.0352
26.5180,1.1160,6.5610,24.8062,151.5096
10.8141,1.8798,9.4886,10.1985,65.5327
13.6409,3.6805,10.7466,22.2885,132.0967
-6.4978,1.3994,10.7498,-2.5640,-22.6695
23.5030,7.0341,12.6244,2.7412,107.6142
4.4707,4.7691,11.5872,6.6665,61.4475
49.6908,3.1658,2.0939,-0.0526,113.2445
13.0930,10.0010,8.3176,24.1441,213.5826
13.4979,3.4534,11.6243,14.8503,100.9240
19.1755,9.2513,5.7359,5.7186,140.9449
44.0897,5.1912,6.0089,15.7983,183.5853
35.8581,7.1419,2.9931,5.2954,146.0848
11.0302,12.2064,7.6978,-11.3627,102.5788
30.0276,1.4482,16.7893,8.0982,91.0186
20.6227,7.0032,5.5651,11.1319,138.8826
13.9581,11.2531,9.5030,24.3047,233.9599
-7.3456,8.0557,12.8918,-10.4907,6.7945
11.9395,4.3224,1.2160,6.9476,75.8085
-3.5469,5.7722,15.4070,-8.3683,-4.0075
43.9538,9.1632,7.1848,-6.4872,141.1999
2.8139,11.6897,14.9059,10.5871,162.5570
46.6107,1.4928,1.6232,-3.4320,82.9633
16.8469,1.8585,3.3306,15.7194,101.5648
23.8397,4.9006,6.1605,7.0254,103.7166
17.5488,3.7934,6.5274,-3.9261,37.5728
-11.8140,4.1792,14.5647,6.2703,20.9395
5.6833,3.6552,1.1792,-11.9674,-17.8728
-13.9606,3.3499,11.2578,19.9214,65.2597
23.2297,2.5675,3.1010,-11.5309,10.3998
10.7281,12.2074,14.1715,-11.7406,97.0525
34.2369,2.7303,13.4572,10.6256,118.9056
-5.3466,3.4528,8.9987,24.0203,100.5471
-9.3158,3.9552,4.4030,19.6695,80.7390
7.8496,12.1962,11.1519,-2.6753,127.8649
44.7876,10.0686,3.5001,-4.7233,163.8881
29.4399,10.4764,4.0404,11.1662,203.4402
8.7436,2.2571,11.0270,18.4376,95.2244
15.7263,11.0357,16.8597,1.3969,140.5444
-15.0209,5.8983,15.2570,3.9971,23.4003
48.9049,4.1539,10.4897,-7.7269,85.8597
26.3149,7.9090,9.6166,-6.3454,90.7065
-0.7363,10.8662,16.9742,9.0290,136.1760
20.5924,10.3438,9.7584,-8.2017,104.4516
-13.2268,11.6800,7.7219,-4.5243,72.1535
47.5744,12.1376,15.5529,-3.3170,203.2365
-8.5903,3.8575,4.7469,4.4252,17.7485
25.0102,6.0863,2.5604,-10.3124,51.5638
-3.5727,1.1755,11.1454,6.4915,17.8482
29.9469,11.5519,2.5336,22.3610,263.6514
34.1543,2.8549,6.9704,-11.0948,32.6508
26.8128,11.3377,7.7772,11.3464,209.8170
22.6295,4.9526,9.7606,18.9262,148.0935
42.3653,5.4176,16.8666,-0.4389,116.7056
-15.4175,1.4696,4.5357,-7.1338,-56.9570
2.4949,4.9225,7.0121,-10.3964,-6.4521
-3.3716,11.6604,3.1158,11.8244,157.3893
49.1490,1.3066,10.7218,8.4327,132.3493
6.6467,5.8759,12.6428,-3.5161,36.6788
31.0155,1.3768,8.7132,18.7698,138.5346
27.6155,5.4511,4.9333,15.2137,148.8969
-5.9422,3.0717,10.9342,-1.7721,-6.8941
-4.0312,4.0266,9.6265,15.8744,75.6898
-1.0288,11.5312,3.7390,-2.9352,100.6186
8.1900,6.2326,7.4909,12.9849,110.4844
-4.3629,4.2856,7.9632,-7.6138,-17.0972
-19.6047,8.0721,16.7219,13.6129,78.1931
41.4369,2.7053,14.5886,-3.1653,79.0462
47.5583,4.1127,12.7499,9.1814,150.9734
3.2515,7.5550,15.2204,-5.6188,38.7718
3.0340,3.8503,12.7678,14.8608,85.3014
-20.4965,9.1495,15.4544,-9.7475,-2.1816
27.2978,6.8979,1.8728,-5.8795,82.9833
37.6062,10.2639,8.2971,-5.1870,149.9809
-10.5908,12.3789,12.9504,-10.4703,63.1334
-9.6637,2.3897,10.3327,15.5655,49.6877
35.0959,5.0160,3.8027,24.2952,197.6726
22.7566,4.8346,6.4479,16.8007,141.4649
-17.8149,2.8142,6.0844,19.8434,55.2964
23.2008,10.7236,5.1816,-11.7777,99.5057
0.9332,10.1185,6.4902,-7.6388,64.2739
5.1795,6.8131,9.2377,8.6838,94.1839
33.6509,7.4532,14.6779,24.1811,219.5885
36.5764,1.7145,12.8725,12.4464,124.3377
7.4253,7.6661,14.3640,1.8431,81.4012
46.2479,10.4961,15.1377,-6.5925,162.0932
7.8589,7.8859,7.6584,-6.3451,52.6187
33.8004,4.1837,6.5364,1.4219,95.4413
13.3553,9.0106,1.9220,14.4110,163.2401
42.7248,5.3379,15.8879,-10.8227,71.7917
43.4510,7.5385,2.0532,19.5306,225.1830
-14.7934,6.8508,12.8582,22.8374,110.4035
45.4910,5.5741,7.0497,20.8862,209.6595
37.6130,9.6265,16.1805,21.7820,245.7912
35.1831,11.6065,7.7136,-11.4324,135.9149
-6.7353,1.0626,14.0657,24.1783,82.1114
36.1635,12.2034,5.5225,1.5552,203.8155
39.3594,7.1382,5.7854,20.1634,211.6409
-0.4703,9.4088,10.5283,-5.0881,59.7454
46.6105,11.2675,16.9677,4.5215,220.0419
-17.4599,6.6052,9.2812,-10.3659,-31.1808
-10.3564,11.0197,15.9809,-10.5172,41.4433
17.1683,3.1314,13.5800,22.9012,136.5455
19.8813,2.9100,13.7338,17.9924,121.4757
24.8057,8.8897,7.9754,7.6036,155.3553
-19.7952,11.4417,7.1847,7.4420,101.9804
47.1860,11.7091,4.0707,15.7039,274.7503
-17.8342,8.7249,16.4231,0.6417,37.6413
-10.8426,7.3059,16.3503,16.1892,94.4644
-20.0050,4.9767,12.9531,5.9453,10.7518
19.2469,12.7600,5.7400,11.6029,217.0043
45.1909,4.8363,4.9229,23.6987,212.1517
26.2822,9.9302,16.8178,5.4387,162.4140
37.4087,7.3838,2.0647,3.4810,146.6056
-20.0570,8.3021,14.4970,21.5127,112.3429
17.4831,5.7218,6.6873,21.3955,158.2502
11.6290,12.5779,7.7019,24.7195,252.5535
14.4267,7.8602,14.3116,8.3819,123.2240
-15.8729,12.2535,2.4496,0.7377,96.5578
27.5949,1.0911,6.6667,-3.1056,42.8931
14.7286,7.8720,16.2324,-10.7384,46.9416
33.3256,9.6062,12.1851,14.8890,212.4812
13.4556,9.9410,13.0790,-3.3614,102.0787
-10.3939,11.8597,13.1201,10.4457,138.4717
25.0262,1.0528,1.9691,21.9139,138.7490
-8.7606,1.0040,4.2513,23.1579,75.0845
40.9400,6.6672,8.8602,-11.8368,81.6953
22.5313,1.3515,6.8904,-0.2682,44.3313
-9.8385,12.6944,7.5746,18.9830,187.9915
47.3260,3.6648,13.5032,7.8485,142.2031
15.8039,6.6720,1.2349,17.8778,152.7344
-15.8242,1.7337,11.5679,19.5730,49.2257
23.5051,7.2646,1.0018,4.3772,122.4726
-3.0229,5.5595,2.0089,1.2824,35.4030
36.0622,1.5359,7.5326,4.8510,92.1583
37.0654,5.0215,14.4552,12.1534,151.2472
48.5053,5.6972,3.3199,1.5849,140.8252
14.6327,12.8791,9.8739,16.6746,228.8642
11.3019,3.4946,11.8561,21.4477,124.5449
32.4968,7.5374,4.6725,-1.5545,116.6472
-11.5946,12.8478,9.1973,23.7046,203.7108
17.8310,10.5042,15.5825,11.0408,175.2532
17.7836,12.9204,9.1957,20.4922,252.5459
-14.6474,12.6196,3.5172,-8.1551,69.8352
8.6769,6.8745,11.0450,-2.6945,57.5512
39.5832,9.3565,10.4752,-0.1223,158.9141
39.7869,2.3253,1.4313,-0.7956,85.4705
-13.9541,6.2938,2.4495,-5.6411,-4.3231
-14.5588,10.7082,3.5085,20.1234,153.0299
-2.3486,7.0640,3.1806,3.4886,63.6103
41.1084,9.4324,5.1515,23.6358,258.4302
-11.8479,9.9490,8.2657,9.5885,106.2480
30.1198,4.0416,6.9475,-6.8794,54.1385
-13.8172,11.5084,15.2504,8.1985,115.7445
23.2428,6.5179,10.7938,24.7612,191.3531
4.2808,3.5222,15.0183,8.9114,59.5383
35.0129,11.3850,9.4326,-11.9308,131.6517
-4.4080,6.0138,2.4379,22.5240,122.5810
24.3833,10.0037,8.4126,-3.3089,127.4474
-4.2665,7.5764,14.1525,13.4756,102.3566
29.6699,5.5825,4.1057,7.0580,124.5385
41.0311,10.7185,2.4594,0.0410,185.2183
-11.9971,8.0136,6.2710,-1.5423,35.0272
40.5283,5.6867,7.2224,22.3641,207.6776
21.1438,2.3152,5.9001,21.7413,136.2838
-11.9752,11.7453,3.1639,6.9860,119.9822
9.3555,1.4256,5.0134,-2.4357,11.3560
-9.5789,11.3582,11.9165,-8.2133,58.3781
28.7247,5.3195,7.1749,-6.2067,64.1719
32.8796,8.6721,11.1208,7.3233,165.4925
-13.4884,12.0664,9.5809,-0.6103,92.2008
14.9359,2.8205,9.7848,-10.4435,-2.1895
36.8384,7.8034,4.9768,4.8412,153.1159
45.4676,10.1732,9.3447,15.6090,245.3075
15.4598,10.0910,1.3775,20.9927,209.6099
46.4698,7.3076,7.9079,9.6555,187.2831
17.0339,8.4969,10.1620,14.7618,162.0530
6.9875,10.0903,3.9119,1.4706,112.8993
39.2224,11.0923,5.1049,6.3608,210.4486
14.0018,10.1418,4.5125,14.9962,183.0192
12.5051,5.2481,2.1289,14.9234,118.7580
13.8122,12.9607,6.5657,3.7075,177.9225
39.1217,6.2140,16.6635,8.1157,149.8973
38.0678,1.2936,6.6621,22.1826,164.1413
7.6499,5.3514,8.3686,11.3839,95.4461
2.6643,2.5334,11.4494,11.7753,59.2777
13.9269,2.4573,11.3760,17.0310,102.0751
19.6668,4.3784,16.1983,-7.7368,29.6210
-4.0781,1.6405,14.7210,7.3467,21.1488
35.3708,9.2621,13.7032,23.4990,243.6419
13.5403,1.8879,16.2260,1.3814,34.3808
2.7172,3.4395,4.6922,-1.0877,16.9860
-13.4157,2.1148,10.8729,10.2447,17.1649
-4.0420,1.7580,15.1951,-3.8186,-21.3204
46.3990,4.2130,10.9862,8.5700,147.4955
0.6621,7.8628,16.6387,-6.2409,35.7268
-9.0110,12.5762,2.6056,9.4524,150.4592
11.7078,11.5067,8.0293,10.2880,176.3621
0.8032,11.5112,16.6378,3.4808,126.8451
-18.5037,3.1128,7.0731,2.1616,-14.9794
1.9433,4.1789,12.8329,-2.9180,11.7461
17.6317,1.9167,1.4864,0.2441,40.5287
18.1716,10.3416,12.1174,6.4388,155.6205
4.3157,1.8378,15.9540,-2.8366,-1.6804
10.7585,7.6803,7.1233,16.9649,147.9958
47.5518,3.9745,1.3408,14.2343,173.4761
5.7917,3.9213,1.4466,-2.0357,24.3802
-2.6659,12.8887,15.2724,-8.3949,94.0256
-3.7138,10.0814,12.5603,-11.9933,33.8571
11.5013,11.0433,2.7070,10.0786,171.5247
32.9259,7.8638,1.8734,-4.1795,114.8977
-6.3748,11.4522,13.8772,-11.5344,53.2206
29.3600,8.7459,13.9578,1.2862,135.2708
-19.4984,12.3541,2.9283,23.5939,183.7487
8.7442,4.3761,5.8243,13.5279,95.9935
34.0864,8.1438,13.4804,19.7373,211.2919
3.0500,9.2816,9.4066,-6.6447,59.9289
19.0253,5.7152,16.3054,-9.2883,36.5125
-6.4465,11.5565,8.6970,-11.5734,55.1317
31.6817,12.7576,11.8313,23.3595,287.5322
-17.2882,6.9252,9.1565,-0.8925,12.7349
39.5305,5.6877,16.0874,5.0017,135.4116
-6.9281,6.6633,7.3785,2.5974,44.9418
41.0823,11.2328,4.6767,15.0269,253.5063
4.0296,8.7456,6.2261,-0.5313,77.1977
30.3105,1.5373,14.6444,7.8118,92.4419
1.6650,7.5060,8.9670,24.8365,160.1413
43.3197,1.2076,6.6680,4.4304,105.4959
-12.0088,10.3424,9.7082,8.3970,103.5533
-8.3251,4.9397,3.1317,6.5935,39.4993
14.0051,6.6641,1.0857,17.7179,149.8293
-15.1824,10.5841,5.4894,-2.1269,59.8539
-7.0854,1.5574,10.6801,-5.6938,-35.7751
46.0074,2.9025,12.3869,15.9014,165.1590
48.3308,5.7755,14.2258,3.3779,145.9592
5.7144,3.7591,15.8266,21.8079,115.1306
44.5533,5.0548,7.5938,11.8339,165.2871
17.6826,12.9781,12.8483,8.8807,204.9925
-1.8483,10.9050,2.1948,-9.3931,64.4034
28.8703,11.6068,1.9205,15.0252,233.1902
25.7820,12.2447,2.9968,13.3835,232.2737
49.2279,5.0912,8.1771,11.6827,174.5613
-2.1816,4.5649,4.3805,-2.0873,14.1940
26.7162,3.8087,5.5908,23.0294,163.4268
-17.3063,10.9614,11.3661,-0.0988,69.5124
-12.9311,9.1546,6.7364,-6.3675,26.2619
-20.7218,3.8341,9.9179,24.5264,75.8692
49.9617,5.5239,7.5985,15.6111,198.3165
35.9614,7.0805,3.7035,3.3471,138.3939
34.8573,7.3377,2.1843,22.6289,216.8172
15.1906,11.6647,4.7797,-8.6287,112.5624
0.3048,5.5668,1.9232,-8.7565,1.3803
-10.2602,11.9023,10.8978,13.2507,150.7532
-0.7881,6.2964,13.7315,-5.4150,17.7958
5.6940,9.9565,6.4359,21.9342,189.3151
32.6980,12.1631,7.1938,19.0933,264.3610
17.3160,11.8909,14.0591,-0.6644,148.5625
-15.4987,1.6834,4.5618,20.8871,57.6045
-19.7199,3.4685,2.9066,-10.4132,-63.4903
-13.7344,6.7229,9.0179,8.2996,52.0398
8.1454,6.1787,11.3390,22.6158,146.9024
45.2567,8.6907,10.5945,19.6492,241.9458
24.2556,12.3365,12.4220,1.1747,178.8817
35.9296,2.3489,1.9080,-5.2338,58.2668
12.1126,6.4223,7.8512,-4.2100,52.7075
4.6783,3.3089,4.8171,7.0368,52.5337
-13.3036,11.7293,13.1459,10.0806,126.8467
41.1912,12.5750,14.9637,-10.7859,166.8107
34.6044,6.7444,5.5014,3.3014,131.3055
-9.0636,2.2481,2.5235,18.7243,64.5478
15.3705,10.4235,5.0548,4.4402,144.7670
13.6036,9.3657,2.6641,-5.7405,87.0207
23.3815,5.2560,6.1588,23.3298,171.8864
46.1793,11.6489,9.6112,-2.1478,197.8562
20.1638,12.7100,16.5789,17.5418,239.8058
